# Time-averaged data for fix 2
# TimeStep c_KE c_PE c_PRESS c_TEMP
2553 15425.5 -454.278 0.0512073 2.57157
2554 15425 -453.742 0.0512071 2.57147
2555 15425.1 -453.905 0.051192 2.5715
2556 15426 -454.749 0.0511625 2.57164
2557 15427.3 -456.175 0.0511214 2.57187
2558 15429.2 -457.966 0.0510714 2.57218
2559 15431.8 -460.498 0.0510079 2.5726
2560 15434.9 -463.701 0.0509332 2.57313
2561 15438 -466.841 0.0508614 2.57364
2562 15440.1 -468.955 0.050811 2.574
2563 15440.7 -469.542 0.0507933 2.5741
2564 15439.6 -468.478 0.0508112 2.57391
2565 15437 -465.76 0.0508622 2.57347
2566 15433.5 -462.145 0.050933 2.57289
2567 15429.8 -458.39 0.0510083 2.57227
2568 15426.7 -455.298 0.0510727 2.57176
2569 15424.5 -453.157 0.0511188 2.5714
2570 15423.3 -451.934 0.051147 2.57119
2571 15422.6 -451.283 0.051164 2.57107
2572 15421.8 -450.601 0.0511804 2.57094
2573 15420.5 -449.302 0.051206 2.57073
2574 15418.4 -447.239 0.0512444 2.57038
2575 15415.5 -444.334 0.0512962 2.5699
2576 15412.2 -440.966 0.0513538 2.56934
2577 15409.3 -438.019 0.0513996 2.56885
2578 15408.3 -436.995 0.0514045 2.56869
2579 15410.7 -439.344 0.051342 2.5691
2580 15417 -445.76 0.0512019 2.57015
2581 15425.8 -454.759 0.0510127 2.57161
2582 15434 -463.138 0.0508364 2.57298
2583 15439.2 -468.298 0.050724 2.57384
2584 15440.8 -469.812 0.0506851 2.57411
2585 15439.9 -468.808 0.0506995 2.57396
2586 15438.1 -466.975 0.050736 2.57366
2587 15436.7 -465.553 0.0507708 2.57343
2588 15435.8 -464.761 0.050799 2.57328
2589 15435 -463.956 0.0508314 2.57315
2590 15433.6 -462.603 0.0508784 2.57291
2591 15431.1 -460.142 0.0509482 2.5725
2592 15427.5 -456.462 0.0510423 2.5719
2593 15422.8 -451.675 0.0511575 2.5711
2594 15417.3 -446.122 0.051285 2.5702
2595 15412 -440.662 0.051407 2.5693
2596 15407.9 -436.526 0.0514991 2.56862
2597 15406.3 -434.926 0.0515365 2.56836
2598 15407.9 -436.604 0.0515052 2.56863
2599 15412.3 -441.103 0.0514136 2.56937
2600 15418.2 -447.079 0.0512882 2.57035
2601 15424.1 -453.046 0.0511588 2.57133
2602 15429 -457.933 0.0510472 2.57215
2603 15432.5 -461.446 0.0509609 2.57273
2604 15434.8 -463.661 0.0508995 2.57311
2605 15436.1 -464.94 0.0508577 2.57333
2606 15436.8 -465.61 0.0508304 2.57345
2607 15437 -465.729 0.0508167 2.57347
2608 15436.4 -465.247 0.0508184 2.57338
2609 15434.9 -463.705 0.050843 2.57312
2610 15432 -460.781 0.0508961 2.57264
2611 15427.6 -456.428 0.0509786 2.57191
2612 15421.9 -450.749 0.0510861 2.57097
2613 15415.6 -444.33 0.0512061 2.56991
2614 15409.5 -438.111 0.0513194 2.56889
2615 15404.5 -433.116 0.0514046 2.56806
2616 15401.6 -430.253 0.0514442 2.56758
2617 15401.3 -429.85 0.0514298 2.56752
2618 15403.8 -432.385 0.0513534 2.56794
2619 15408.8 -437.417 0.0512233 2.56877
2620 15414.6 -443.36 0.0510715 2.56974
2621 15419.4 -448.133 0.0509377 2.57054
2622 15422.2 -450.881 0.0508395 2.57102
2623 15423.4 -451.97 0.0507717 2.5712
2624 15423.5 -452.103 0.0507212 2.57123
2625 15423.6 -452.103 0.0506727 2.57124
2626 15424.3 -452.764 0.0506117 2.57135
2627 15426.1 -454.599 0.0505287 2.57166
2628 15429.1 -457.685 0.0504232 2.57217
2629 15432.9 -461.492 0.0503058 2.57279
2630 15436.7 -465.357 0.0501907 2.57343
2631 15439.9 -468.581 0.0500916 2.57396
2632 15442.2 -470.863 0.0500161 2.57434
2633 15443.2 -471.946 0.0499698 2.57451
2634 15443 -471.705 0.0499558 2.57447
2635 15441.3 -470.083 0.0499756 2.57419
2636 15438.1 -466.947 0.0500308 2.57366
2637 15433.5 -462.353 0.0501192 2.5729
2638 15427.8 -456.637 0.0502334 2.57195
2639 15421.7 -450.448 0.0503598 2.57092
2640 15416.1 -444.863 0.0504762 2.57
2641 15412.7 -441.29 0.0505544 2.56942
2642 15412.4 -440.979 0.0505704 2.56937
2643 15415.3 -443.978 0.0505239 2.56986
2644 15420.1 -448.858 0.0504414 2.57066
2645 15425.2 -454.011 0.0503551 2.57151
2646 15429.4 -458.201 0.0502889 2.5722
2647 15432.2 -461.03 0.0502518 2.57268
2648 15433.7 -462.555 0.0502439 2.57293
2649 15434.2 -463.019 0.0502606 2.57301
2650 15434.1 -462.908 0.050293 2.573
2651 15434 -462.723 0.0503318 2.57297
2652 15434.1 -462.821 0.05037 2.57299
2653 15434.5 -463.348 0.0504052 2.57306
2654 15435.1 -463.968 0.0504428 2.57316
2655 15435.5 -464.384 0.0504886 2.57323
2656 15435.6 -464.484 0.0505447 2.57324
2657 15435.8 -464.634 0.0506042 2.57327
2658 15436.4 -465.216 0.0506599 2.57337
2659 15437.2 -466.075 0.0507155 2.57351
2660 15437.6 -466.476 0.0507844 2.57357
2661 15437 -465.921 0.0508757 2.57348
2662 15435.5 -464.405 0.0509894 2.57323
2663 15433.3 -462.18 0.0511205 2.57286
2664 15430.6 -459.354 0.0512657 2.57241
2665 15427.2 -456.035 0.0514236 2.57185
2666 15422.9 -451.835 0.0515995 2.57113
2667 15417.3 -446.23 0.0518006 2.57019
2668 15410.4 -439.327 0.0520228 2.56904
2669 15403.2 -432.025 0.052247 2.56784
2670 15397.1 -425.801 0.0524426 2.56682
2671 15393.4 -422.069 0.0525814 2.5662
2672 15392.7 -421.322 0.0526519 2.56608
2673 15394.8 -423.518 0.0526551 2.56644
2674 15399.3 -428.017 0.0526023 2.56719
2675 15405.5 -434.212 0.052506 2.56822
2676 15412.7 -441.53 0.0523792 2.56943
2677 15420.4 -449.27 0.052236 2.57071
2678 15428.1 -456.884 0.0520887 2.57198
2679 15435.1 -463.925 0.0519482 2.57316
2680 15441.1 -469.981 0.051824 2.57417
2681 15445.9 -474.772 0.0517232 2.57496
2682 15449.1 -477.995 0.051651 2.5755
2683 15451 -479.86 0.0516051 2.57582
2684 15451.9 -480.733 0.0515783 2.57596
2685 15452.5 -481.28 0.0515573 2.57606
2686 15453.8 -482.546 0.051523 2.57628
2687 15456.4 -485.152 0.0514632 2.57672
2688 15460.2 -488.988 0.051381 2.57734
2689 15464.2 -493.043 0.0512955 2.57801
2690 15467.6 -496.446 0.0512241 2.57857
2691 15469.8 -498.692 0.0511765 2.57895
2692 15471 -499.858 0.0511522 2.57914
2693 15471.4 -500.271 0.0511455 2.57921
2694 15471.4 -500.294 0.0511489 2.57921
2695 15471.4 -500.356 0.0511552 2.57921
2696 15471.4 -500.406 0.0511643 2.57921
2697 15471.4 -500.383 0.0511773 2.5792
2698 15471.1 -500.118 0.0511965 2.57917
2699 15470.6 -499.688 0.0512218 2.57908
2700 15469.8 -498.827 0.0512568 2.57894
2701 15468.5 -497.535 0.0513012 2.57873
2702 15466.9 -496.001 0.0513519 2.57847
2703 15465.4 -494.378 0.0514048 2.5782
2704 15464.1 -493.053 0.0514522 2.578
2705 15463.9 -492.773 0.0514812 2.57796
2706 15464.8 -493.711 0.0514881 2.57811
2707 15466.3 -495.268 0.0514846 2.57836
2708 15467.4 -496.428 0.0514909 2.57854
2709 15467 -496.121 0.0515259 2.57848
2710 15464.5 -493.663 0.0516025 2.57806
2711 15459.3 -488.504 0.05173 2.57719
2712 15451.6 -480.711 0.0519044 2.57591
2713 15443.5 -472.319 0.0520856 2.57456
2714 15438.2 -466.975 0.0522044 2.57368
2715 15437.4 -466.246 0.052229 2.57354
2716 15439.9 -468.853 0.0521832 2.57395
2717 15443.8 -472.785 0.0521036 2.5746
2718 15448 -477.038 0.052011 2.57531
2719 15452.1 -481.158 0.051915 2.576
2720 15456 -485.026 0.0518198 2.57664
2721 15459.4 -488.418 0.0517303 2.57721
2722 15462.2 -491.169 0.0516514 2.57767
2723 15464.1 -493.153 0.0515863 2.578
2724 15465.3 -494.306 0.0515362 2.5782
2725 15465.9 -494.89 0.0514969 2.5783
2726 15466.3 -495.328 0.0514609 2.57837
2727 15467.2 -496.118 0.0514179 2.57851
2728 15469 -497.895 0.0513577 2.57881
2729 15471.8 -500.631 0.0512812 2.57927
2730 15474.9 -503.855 0.0511989 2.5798
2731 15477.7 -506.636 0.0511279 2.58026
2732 15479.4 -508.443 0.0510803 2.58055
2733 15479.6 -508.622 0.0510677 2.58057
2734 15477.9 -506.989 0.0510947 2.58029
2735 15474.3 -503.397 0.0511618 2.5797
2736 15469.4 -498.395 0.0512584 2.57887
2737 15463.8 -492.831 0.0513671 2.57795
2738 15458.8 -487.688 0.0514671 2.57711
2739 15455.2 -484.031 0.051538 2.57651
2740 15453.5 -482.41 0.0515689 2.57623
2741 15453.8 -482.702 0.0515611 2.57627
2742 15455.4 -484.383 0.0515247 2.57655
2743 15457.6 -486.733 0.0514751 2.57692
2744 15459.7 -488.856 0.0514292 2.57726
2745 15461 -490.222 0.0513985 2.57748
2746 15461.2 -490.384 0.0513913 2.57752
2747 15460.1 -489.331 0.0514102 2.57733
2748 15457.6 -486.762 0.0514593 2.57691
2749 15453.8 -482.958 0.0515341 2.57628
2750 15449.1 -478.268 0.0516266 2.57549
2751 15444 -473.217 0.0517256 2.57465
2752 15439.4 -468.562 0.0518156 2.57387
2753 15436 -465.188 0.0518788 2.57332
2754 15434 -463.259 0.0519123 2.57298
2755 15432.2 -461.531 0.0519379 2.57268
2756 15429.4 -458.757 0.0519783 2.57222
2757 15425.5 -454.736 0.0520366 2.57156
2758 15421.3 -450.424 0.0520949 2.57086
2759 15418.1 -447.045 0.0521279 2.57033
2760 15417.2 -446.126 0.0521083 2.57018
2761 15419.4 -448.29 0.0520235 2.57055
2762 15424.6 -453.505 0.0518751 2.57141
2763 15431.9 -460.933 0.0516807 2.57263
2764 15440.1 -469.156 0.0514686 2.57399
2765 15447.7 -476.794 0.0512664 2.57527
2766 15454.1 -483.194 0.0510907 2.57633
2767 15458.8 -487.899 0.0509514 2.57711
2768 15461.8 -490.882 0.0508506 2.57761
2769 15463.2 -492.309 0.0507871 2.57785
2770 15462.9 -491.976 0.0507638 2.5778
2771 15460.7 -489.784 0.0507839 2.57742
2772 15456.5 -485.582 0.0508487 2.57672
2773 15451 -480.008 0.0509444 2.57581
2774 15446 -474.914 0.0510356 2.57497
2775 15443.1 -471.988 0.0510888 2.57449
2776 15442.9 -471.801 0.0510935 2.57445
2777 15444.3 -473.395 0.0510671 2.5747
2778 15446.2 -475.345 0.0510364 2.57501
2779 15447.3 -476.487 0.0510228 2.57519
2780 15447.2 -476.357 0.0510353 2.57518
2781 15446.1 -475.219 0.0510695 2.575
2782 15444.6 -473.626 0.0511141 2.57475
2783 15443.2 -472.229 0.0511573 2.5745
2784 15441.7 -470.883 0.0512004 2.57426
2785 15440 -469.144 0.0512503 2.57397
2786 15438.2 -467.312 0.0513009 2.57367
2787 15437.4 -466.472 0.0513321 2.57354
2788 15438.2 -467.316 0.0513308 2.57368
2789 15440.3 -469.451 0.0513046 2.57402
2790 15442.5 -471.766 0.0512746 2.5744
2791 15444.3 -473.524 0.0512545 2.57469
2792 15445.7 -474.82 0.0512423 2.57493
2793 15447.3 -476.434 0.0512257 2.5752
2794 15449.5 -478.646 0.051199 2.57556
2795 15452.1 -481.223 0.0511665 2.57599
2796 15454.3 -483.54 0.051141 2.57636
2797 15455.5 -484.776 0.0511374 2.57656
2798 15455.2 -484.49 0.0511636 2.57652
2799 15453.8 -483.061 0.0512132 2.57628
2800 15451.9 -481.136 0.0512723 2.57596
2801 15450.3 -479.596 0.0513246 2.5757
2802 15449.2 -478.487 0.0513676 2.57551
2803 15448 -477.319 0.0514099 2.57531
2804 15446.3 -475.517 0.0514603 2.57502
2805 15444.4 -473.577 0.0515104 2.57471
2806 15443.4 -472.514 0.05154 2.57455
2807 15444.3 -473.39 0.0515294 2.57469
2808 15447.2 -476.289 0.0514768 2.57518
2809 15451.2 -480.385 0.0513988 2.57585
2810 15455.2 -484.452 0.0513201 2.57651
2811 15458.2 -487.455 0.0512601 2.57701
2812 15459.8 -489.08 0.0512258 2.57729
2813 15460.3 -489.483 0.0512155 2.57736
2814 15459.6 -488.869 0.0512259 2.57725
2815 15458 -487.264 0.0512555 2.57698
2816 15455.5 -484.73 0.0513029 2.57657
2817 15452.3 -481.498 0.051364 2.57602
2818 15448.5 -477.773 0.0514328 2.5754
2819 15445 -474.26 0.0514955 2.57482
2820 15442.4 -471.614 0.0515388 2.57438
2821 15441.1 -470.318 0.0515536 2.57417
2822 15441.1 -470.339 0.0515407 2.57416
2823 15441.9 -471.188 0.0515092 2.57429
2824 15443 -472.255 0.0514709 2.57447
2825 15443.9 -473.212 0.0514341 2.57462
2826 15444.3 -473.619 0.0514066 2.57469
2827 15443.8 -473.231 0.0513941 2.57462
2828 15442.2 -471.685 0.0514038 2.57435
2829 15439.2 -468.624 0.0514413 2.57384
2830 15434.8 -464.224 0.051503 2.5731
2831 15429.8 -459.15 0.0515746 2.57227
2832 15425.4 -454.697 0.0516307 2.57154
2833 15423.2 -452.469 0.0516404 2.57118
2834 15424.3 -453.554 0.051583 2.57136
2835 15428.4 -457.871 0.0514612 2.57205
2836 15434.3 -463.87 0.0513033 2.57303
2837 15440.3 -469.954 0.0511419 2.57403
2838 15445.2 -474.829 0.0510029 2.57484
2839 15448.4 -477.965 0.050898 2.57537
2840 15449.7 -479.217 0.0508309 2.57559
2841 15449.2 -478.712 0.0508005 2.57552
2842 15447.1 -476.481 0.0508059 2.57516
2843 15443.5 -472.798 0.0508419 2.57455
2844 15438.8 -468.082 0.0508988 2.57378
2845 15433.9 -463.191 0.0509606 2.57296
2846 15429.4 -458.661 0.0510138 2.57221
2847 15426 -455.232 0.0510441 2.57165
2848 15424.2 -453.353 0.0510422 2.57134
2849 15424.2 -453.347 0.0510019 2.57134
2850 15426 -455.169 0.0509238 2.57164
2851 15429.2 -458.467 0.0508149 2.57218
2852 15433.5 -462.745 0.0506861 2.57289
2853 15438.3 -467.495 0.0505477 2.57369
2854 15443.3 -472.526 0.0504057 2.57452
2855 15448.3 -477.659 0.0502655 2.57536
2856 15452.9 -482.299 0.0501387 2.57613
2857 15456.6 -486.028 0.050036 2.57675
2858 15458.9 -488.304 0.0499675 2.57713
2859 15459.7 -489.195 0.0499342 2.57727
2860 15459.3 -488.657 0.0499352 2.57719
2861 15457.9 -487.262 0.0499618 2.57696
2862 15455.8 -485.23 0.0500092 2.5766
2863 15452.8 -482.278 0.0500802 2.57612
2864 15448.8 -478.264 0.0501778 2.57544
2865 15443.6 -473.021 0.0503024 2.57458
2866 15438.5 -467.802 0.0504299 2.57373
2867 15435.6 -464.817 0.050517 2.57325
2868 15436.1 -465.415 0.0505387 2.57333
2869 15438.8 -468.266 0.0505185 2.57378
2870 15442 -471.474 0.0504919 2.57431
2871 15444.6 -474.13 0.0504767 2.57475
2872 15446.6 -476.021 0.0504771 2.57507
2873 15447.9 -477.434 0.0504895 2.5753
2874 15449 -478.475 0.0505107 2.57547
2875 15449.9 -479.41 0.050536 2.57563
2876 15451 -480.448 0.0505626 2.5758
2877 15451.9 -481.412 0.0505931 2.57596
2878 15452.6 -482.161 0.0506313 2.57607
2879 15452.7 -482.336 0.0506832 2.57609
2880 15451.9 -481.596 0.0507548 2.57597
2881 15450.2 -479.825 0.0508491 2.57567
2882 15447.1 -476.802 0.0509694 2.57517
2883 15442.8 -472.421 0.0511168 2.57444
2884 15437.2 -466.78 0.0512877 2.57351
2885 15431 -460.454 0.0514695 2.57247
2886 15425.1 -454.598 0.0516399 2.5715
2887 15420.8 -450.116 0.0517784 2.57077
2888 15418.6 -447.959 0.0518674 2.57041
2889 15418.9 -448.316 0.0519027 2.57046
2890 15421.3 -450.744 0.0518922 2.57086
2891 15424.8 -454.287 0.0518539 2.57144
2892 15428.3 -457.939 0.0518083 2.57203
2893 15431.2 -460.868 0.0517712 2.57252
2894 15433.4 -462.981 0.0517456 2.57287
2895 15435.1 -464.64 0.051725 2.57316
2896 15437 -466.485 0.0516986 2.57347
2897 15439.3 -468.842 0.0516606 2.57386
2898 15442.1 -471.684 0.051612 2.57433
2899 15445.3 -474.742 0.0515579 2.57485
2900 15448.4 -477.938 0.051502 2.57538
2901 15451.2 -480.79 0.0514532 2.57585
2902 15453.1 -482.696 0.0514238 2.57617
2903 15453.3 -482.913 0.0514281 2.5762
2904 15451.3 -480.885 0.0514763 2.57586
2905 15447.2 -476.685 0.0515665 2.57517
2906 15441.7 -471.117 0.0516813 2.57427
2907 15436.7 -465.882 0.0517877 2.57342
2908 15433.5 -462.602 0.0518541 2.57289
2909 15432.9 -461.969 0.0518662 2.57279
2910 15434.7 -463.799 0.0518272 2.5731
2911 15438.6 -467.665 0.0517458 2.57375
2912 15444 -473.116 0.0516325 2.57464
2913 15449.9 -479.079 0.0515083 2.57562
2914 15454.9 -484.204 0.0514008 2.57647
2915 15457.9 -487.208 0.0513357 2.57696
2916 15458.1 -487.483 0.0513258 2.577
2917 15455.8 -485.032 0.0513704 2.57661
2918 15451.6 -480.755 0.0514529 2.57591
2919 15446.8 -475.849 0.0515498 2.5751
2920 15442.4 -471.492 0.0516381 2.57438
2921 15439 -468.125 0.051708 2.57381
2922 15436.4 -465.493 0.0517626 2.57338
2923 15434.2 -463.293 0.0518073 2.57301
2924 15432.3 -461.434 0.0518439 2.57269
2925 15430.3 -459.478 0.0518787 2.57236
2926 15427.7 -457.01 0.0519196 2.57193
2927 15424.6 -453.808 0.0519686 2.57141
2928 15421.7 -450.754 0.0520087 2.57092
2929 15420.2 -449.247 0.0520135 2.57068
2930 15421.3 -450.364 0.0519617 2.57087
2931 15425.5 -454.613 0.0518444 2.57157
2932 15432.6 -461.645 0.0516681 2.57274
2933 15441.7 -470.874 0.0514468 2.57426
2934 15452.1 -481.302 0.0512009 2.576
2935 15462.8 -491.949 0.0509515 2.57777
2936 15472.7 -502.023 0.0507179 2.57943
2937 15481.3 -510.566 0.0505188 2.58086
2938 15488 -517.316 0.0503626 2.58198
2939 15492.9 -522.125 0.0502534 2.58279
2940 15495.9 -525.172 0.0501898 2.58329
2941 15497.2 -526.458 0.0501714 2.5835
2942 15496.9 -526.115 0.0501956 2.58346
2943 15495.2 -524.414 0.0502578 2.58318
2944 15492.3 -521.499 0.0503537 2.5827
2945 15488.6 -517.812 0.0504746 2.58208
2946 15484.5 -513.677 0.0506124 2.5814
2947 15480.3 -509.542 0.0507581 2.5807
2948 15476.1 -505.357 0.0509106 2.58
2949 15471.5 -500.854 0.051074 2.57923
2950 15466 -495.373 0.0512581 2.57831
2951 15459.2 -488.632 0.0514668 2.57719
2952 15451.6 -480.903 0.051692 2.57591
2953 15444.5 -473.619 0.0519051 2.57472
2954 15439.6 -468.751 0.0520677 2.57392
2955 15438 -467.155 0.0521617 2.57364
2956 15438.7 -467.951 0.0522023 2.57376
2957 15440.4 -469.675 0.052217 2.57404
2958 15442.2 -471.398 0.0522224 2.57434
2959 15444.2 -473.446 0.0522145 2.57468
2960 15446.9 -476.124 0.0521876 2.57513
2961 15450.3 -479.554 0.0521401 2.5757
2962 15454.4 -483.63 0.0520755 2.57637
2963 15458.6 -487.853 0.0520039 2.57707
2964 15462.2 -491.599 0.0519389 2.57768
2965 15464.7 -494.136 0.0518946 2.57809
2966 15465.6 -495.078 0.0518788 2.57824
2967 15464.7 -494.243 0.051895 2.57809
2968 15462.3 -491.776 0.0519393 2.57769
2969 15459.5 -488.845 0.0519886 2.57723
2970 15458.8 -487.899 0.0519968 2.57711
2971 15461.9 -491.014 0.051925 2.57763
2972 15469 -498.169 0.0517746 2.57881
2973 15477.7 -507.104 0.0515886 2.58027
2974 15485.7 -515.135 0.0514193 2.58159
2975 15491.1 -520.569 0.0512999 2.58249
2976 15493.7 -523.04 0.0512378 2.58293
2977 15494.2 -523.487 0.0512183 2.58301
2978 15493.3 -522.576 0.0512275 2.58287
2979 15491.7 -520.948 0.0512534 2.58259
2980 15489.6 -518.807 0.0512901 2.58225
2981 15487.7 -516.853 0.0513242 2.58193
2982 15486.8 -515.958 0.051338 2.58179
2983 15487.7 -516.83 0.051318 2.58193
2984 15490.2 -519.387 0.0512662 2.58235
2985 15493.7 -522.891 0.0511967 2.58293
2986 15497.2 -526.468 0.0511267 2.58352
2987 15500.1 -529.342 0.0510724 2.584
2988 15501.5 -530.833 0.0510481 2.58423
2989 15501 -530.346 0.0510646 2.58415
2990 15498.5 -527.819 0.0511233 2.58373
2991 15494.4 -523.705 0.0512153 2.58305
2992 15489.5 -518.77 0.0513251 2.58223
2993 15484.6 -513.873 0.0514355 2.58142
2994 15480.3 -509.455 0.0515359 2.58069
2995 15476.7 -505.873 0.0516196 2.5801
2996 15474.1 -503.207 0.0516836 2.57966
2997 15472.5 -501.583 0.0517253 2.5794
2998 15471.8 -500.917 0.0517461 2.57928
2999 15471.5 -500.638 0.0517567 2.57924
3000 15470.8 -499.971 0.0517726 2.57912
3001 15469 -498.214 0.0518067 2.57882
3002 15466 -495.238 0.0518609 2.57831
3003 15462.3 -491.522 0.0519254 2.5777
3004 15459.4 -488.361 0.0519743 2.57721
3005 15459.2 -488.017 0.0519668 2.57717
3006 15462.6 -491.513 0.0518835 2.57774
3007 15468.7 -497.746 0.0517462 2.57876
3008 15475.2 -504.422 0.0515993 2.57984
3009 15480.2 -509.507 0.0514814 2.58069
3010 15482.8 -512.101 0.0514118 2.58112
3011 15482.9 -511.984 0.0513948 2.58112
3012 15480.8 -509.863 0.0514191 2.58077
3013 15477.4 -506.422 0.0514699 2.58021
3014 15473.7 -502.648 0.0515278 2.57959
3015 15470.8 -499.619 0.0515715 2.57911
3016 15469.9 -498.696 0.0515755 2.57896
3017 15471.8 -500.67 0.051525 2.57928
3018 15475.2 -504.264 0.0514442 2.57984
3019 15477.5 -506.579 0.0513864 2.58022
3020 15476.8 -505.94 0.0513852 2.58011
3021 15473.3 -502.327 0.05144 2.57952
3022 15468.6 -497.535 0.0515166 2.57875
3023 15464.7 -493.636 0.0515758 2.5781
3024 15461.8 -490.869 0.0516117 2.57761
3025 15459 -488.114 0.0516427 2.57715
3026 15456.6 -485.512 0.0516653 2.57675
3027 15456.1 -484.923 0.0516454 2.57666
3028 15458.7 -487.549 0.0515603 2.57709
3029 15463.5 -492.58 0.0514263 2.5779
3030 15469.1 -498.156 0.0512779 2.57883
3031 15474.3 -503.431 0.0511345 2.5797
3032 15478.7 -507.834 0.0510067 2.58043
3033 15482.2 -511.379 0.0508967 2.58102
3034 15484.9 -513.988 0.0508065 2.58146
3035 15486.8 -515.843 0.0507338 2.58177
3036 15488.2 -517.297 0.0506734 2.58201
3037 15489.3 -518.489 0.0506223 2.5822
3038 15490.2 -519.477 0.0505802 2.58235
3039 15490.7 -519.937 0.050553 2.58242
3040 15490.4 -519.661 0.0505446 2.58238
3041 15489.6 -518.89 0.0505509 2.58225
3042 15488.7 -517.951 0.0505659 2.58209
3043 15487.3 -516.594 0.0505937 2.58187
3044 15484.9 -514.184 0.050646 2.58146
3045 15481.2 -510.397 0.0507277 2.58084
3046 15476.7 -505.856 0.0508272 2.58009
3047 15472.3 -501.487 0.0509256 2.57936
3048 15468.8 -498.084 0.0510071 2.57879
3049 15466.5 -495.745 0.0510688 2.57839
3050 15464.8 -494.126 0.051117 2.57811
3051 15463.2 -492.562 0.051164 2.57784
3052 15461.1 -490.459 0.0512202 2.57749
3053 15458.2 -487.592 0.0512894 2.57702
3054 15455.2 -484.454 0.0513621 2.5765
3055 15452.9 -482.107 0.051418 2.57612
3056 15452.3 -481.601 0.051438 2.57603
3057 15453.5 -482.848 0.0514225 2.57622
3058 15455.6 -485.029 0.0513878 2.57658
3059 15457.4 -486.863 0.051358 2.57688
3060 15458.1 -487.61 0.0513494 2.57699
3061 15457.2 -486.731 0.0513701 2.57685
3062 15455.5 -484.819 0.0514093 2.57655
3063 15453.8 -483.116 0.0514448 2.57628
3064 15453.4 -482.669 0.0514562 2.57622
3065 15454.6 -483.967 0.0514355 2.57641
3066 15456.9 -486.287 0.0513949 2.57679
3067 15459.2 -488.612 0.0513546 2.57717
3068 15460.2 -489.636 0.0513394 2.57734
3069 15458.9 -488.398 0.0513684 2.57713
3070 15455 -484.401 0.0514493 2.57648
3071 15449.2 -478.465 0.0515666 2.5755
3072 15443.2 -472.362 0.0516845 2.57451
3073 15439.8 -468.805 0.0517514 2.57394
3074 15440.6 -469.687 0.0517313 2.57408
3075 15445.4 -474.539 0.0516328 2.57487
3076 15451.8 -481.099 0.0514994 2.57594
3077 15457.6 -486.932 0.051377 2.57692
3078 15461.8 -491.054 0.0512872 2.57761
3079 15464.2 -493.335 0.0512329 2.57801
3080 15465.5 -494.552 0.0512014 2.57822
3081 15466.5 -495.468 0.0511782 2.57839
3082 15467.6 -496.606 0.0511548 2.57858
3083 15468.7 -497.764 0.0511348 2.57876
3084 15469.3 -498.268 0.0511296 2.57885
3085 15468.9 -497.908 0.0511452 2.57879
3086 15467.4 -496.429 0.0511852 2.57854
3087 15464.8 -493.894 0.0512484 2.57811
3088 15461 -490.108 0.0513371 2.57748
3089 15455.8 -484.898 0.0514529 2.57661
3090 15449.7 -478.722 0.0515858 2.5756
3091 15444.3 -473.105 0.0517052 2.57469
3092 15441.5 -470.249 0.0517694 2.57422
3093 15442.1 -471.048 0.051761 2.57433
3094 15445.4 -474.37 0.0516998 2.57487
3095 15449.7 -478.738 0.051615 2.57559
3096 15453.9 -483.029 0.0515286 2.5763
3097 15457.4 -486.551 0.0514552 2.57687
3098 15459.4 -488.578 0.0514081 2.57722
3099 15459.9 -489.049 0.0513904 2.57729
3100 15459.1 -488.179 0.0513969 2.57716
3101 15457.8 -486.725 0.0514133 2.57694
3102 15456.8 -485.697 0.0514211 2.57677
3103 15456.8 -485.676 0.0514079 2.57678
3104 15458.2 -487.077 0.0513666 2.57701
3105 15460.9 -489.7 0.0513006 2.57746
3106 15464.4 -493.293 0.0512167 2.57805
3107 15468.3 -497.165 0.0511276 2.57869
3108 15471.9 -500.799 0.0510449 2.5793
3109 15474.8 -503.616 0.0509808 2.57977
3110 15476.3 -505.067 0.0509465 2.58002
3111 15476 -504.875 0.0509487 2.57998
3112 15473.9 -502.731 0.0509928 2.57962
3113 15469.7 -498.553 0.0510792 2.57893
3114 15463.9 -492.717 0.0512007 2.57796
3115 15457 -485.792 0.0513443 2.57681
3116 15449.8 -478.627 0.0514917 2.57562
3117 15443.4 -472.165 0.0516236 2.57455
3118 15438.3 -467.148 0.0517246 2.5737
3119 15435 -463.83 0.0517874 2.57315
3120 15433.7 -462.531 0.0518059 2.57292
3121 15434.4 -463.316 0.0517778 2.57305
3122 15437.4 -466.328 0.0517015 2.57355
3123 15442.1 -471.147 0.051586 2.57433
3124 15447.3 -476.417 0.0514571 2.5752
3125 15451.6 -480.762 0.0513432 2.57591
3126 15454.3 -483.33 0.0512599 2.57636
3127 15455.8 -484.687 0.0511982 2.5766
3128 15457.1 -485.905 0.0511389 2.57683
3129 15459.3 -488.029 0.0510634 2.57719
3130 15462.6 -491.417 0.0509663 2.57774
3131 15466.5 -495.418 0.0508589 2.57839
3132 15470.3 -499.245 0.0507581 2.57902
3133 15473 -502.024 0.0506811 2.57947
3134 15474.1 -503.206 0.0506389 2.57967
3135 15473.5 -502.597 0.0506356 2.57957
3136 15471.2 -500.182 0.0506714 2.57917
3137 15467.1 -496.173 0.0507425 2.5785
3138 15461.6 -490.687 0.0508448 2.57758
3139 15455 -484.104 0.0509696 2.57648
3140 15447.9 -476.97 0.051104 2.5753
3141 15441.2 -470.244 0.0512282 2.57418
