# Time-averaged data for fix 2
# TimeStep c_KE c_PE c_PRESS c_TEMP
156 1881.12 -10.602 0.0253895 2.51319
157 1882.21 -11.7091 0.0253357 2.51464
158 1883.09 -12.6126 0.0253022 2.51582
159 1883.61 -13.1718 0.0253012 2.51652
160 1883.62 -13.2097 0.025346 2.51653
161 1882.96 -12.5649 0.0254483 2.51564
162 1881.5 -11.124 0.0256159 2.51369
163 1879.22 -8.84173 0.0258494 2.51064
164 1876.31 -5.92252 0.0261304 2.50677
165 1873.35 -2.91733 0.0264137 2.50281
166 1871.16 -0.69073 0.0266314 2.49988
167 1870.47 -0.00414054 0.0267243 2.49896
168 1871.39 -0.977525 0.0266825 2.50019
169 1873.34 -2.98121 0.0265527 2.50279
170 1875.46 -5.15461 0.0264016 2.50562
171 1877.13 -6.84456 0.0262793 2.50785
172 1878.16 -7.86757 0.0262014 2.50923
173 1878.71 -8.40112 0.0261565 2.50996
174 1879.07 -8.74448 0.0261225 2.51044
175 1879.5 -9.17484 0.0260791 2.51103
176 1880.17 -9.83859 0.0260149 2.51192
177 1881.11 -10.7945 0.0259266 2.51318
178 1882.29 -11.9782 0.0258187 2.51475
179 1883.59 -13.2891 0.0257003 2.51649
180 1884.85 -14.5476 0.0255853 2.51816
181 1885.91 -15.6297 0.0254852 2.51959
182 1886.69 -16.4115 0.0254092 2.52063
183 1887.15 -16.8748 0.0253598 2.52125
184 1887.31 -17.0287 0.0253363 2.52145
185 1887.21 -16.9185 0.0253346 2.52132
186 1886.97 -16.6664 0.0253457 2.521
187 1886.74 -16.4288 0.0253572 2.52069
188 1886.68 -16.3797 0.0253555 2.52062
189 1886.93 -16.6332 0.0253315 2.52094
190 1887.46 -17.1843 0.0252853 2.52166
191 1888.18 -17.9198 0.0252259 2.52262
192 1888.92 -18.6688 0.0251665 2.5236
193 1889.53 -19.2973 0.0251181 2.52442
194 1889.93 -19.6994 0.0250882 2.52496
195 1890.11 -19.8661 0.0250779 2.5252
196 1890.1 -19.8543 0.0250839 2.52518
197 1889.94 -19.7053 0.0251023 2.52497
198 1889.7 -19.4728 0.0251285 2.52465
199 1889.44 -19.2079 0.0251575 2.5243
200 1889.22 -18.9837 0.0251836 2.52401
201 1889.1 -18.8601 0.0252017 2.52385
202 1889.12 -18.8949 0.0252076 2.52388
203 1889.31 -19.0833 0.0252006 2.52413
204 1889.64 -19.4277 0.0251815 2.52456
205 1890.03 -19.8308 0.0251568 2.52509
206 1890.41 -20.2304 0.0251324 2.5256
207 1890.69 -20.5297 0.0251158 2.52597
208 1890.79 -20.641 0.0251133 2.5261
209 1890.66 -20.5095 0.0251287 2.52593
210 1890.29 -20.1434 0.0251615 2.52543
211 1889.74 -19.5908 0.0252073 2.5247
212 1889.14 -18.9735 0.0252555 2.5239
213 1888.69 -18.5132 0.0252892 2.5233
214 1888.6 -18.4401 0.0252912 2.52318
215 1888.99 -18.8308 0.025254 2.5237
216 1889.81 -19.6747 0.0251797 2.5248
217 1890.9 -20.7791 0.025083 2.52625
218 1892.05 -21.9405 0.0249803 2.52778
219 1893.1 -23.0084 0.0248844 2.52919
220 1893.98 -23.8895 0.024803 2.53037
221 1894.68 -24.5751 0.0247381 2.5313
222 1895.2 -25.0964 0.0246885 2.532
223 1895.59 -25.474 0.024653 2.53251
224 1895.86 -25.7597 0.0246287 2.53288
225 1896.05 -25.9485 0.0246154 2.53314
226 1896.17 -26.0596 0.0246119 2.53329
227 1896.22 -26.1032 0.0246178 2.53336
228 1896.2 -26.0883 0.0246326 2.53333
229 1896.1 -25.9964 0.0246575 2.5332
230 1895.91 -25.8283 0.0246925 2.53295
231 1895.63 -25.5529 0.024739 2.53257
232 1895.25 -25.1789 0.0247964 2.53207
233 1894.79 -24.7223 0.0248632 2.53144
234 1894.26 -24.1899 0.0249376 2.53074
235 1893.72 -23.6482 0.0250149 2.53002
236 1893.22 -23.1406 0.0250911 2.52935
237 1892.77 -22.6892 0.0251638 2.52876
238 1892.39 -22.3099 0.025232 2.52824
239 1892.01 -21.9432 0.0252997 2.52774
240 1891.55 -21.4774 0.0253741 2.52712
241 1890.91 -20.8424 0.0254608 2.52626
242 1890.02 -19.9696 0.0255641 2.52508
243 1888.89 -18.8417 0.0256835 2.52357
244 1887.62 -17.5776 0.025809 2.52187
245 1886.44 -16.3768 0.0259232 2.5203
246 1885.67 -15.5743 0.026 2.51926
247 1885.59 -15.4958 0.0260146 2.51916
248 1886.34 -16.2562 0.0259582 2.52015
249 1887.76 -17.702 0.0258425 2.52206
250 1889.54 -19.5011 0.0256941 2.52443
251 1891.33 -21.3046 0.0255409 2.52683
252 1892.92 -22.9059 0.0254011 2.52895
253 1894.2 -24.1833 0.0252851 2.53066
254 1895.14 -25.132 0.0251953 2.53191
255 1895.77 -25.7684 0.0251312 2.53275
256 1896.11 -26.1193 0.0250912 2.53322
257 1896.22 -26.2254 0.0250726 2.53336
258 1896.12 -26.1259 0.0250723 2.53322
259 1895.86 -25.8586 0.0250864 2.53288
260 1895.51 -25.5126 0.0251086 2.53241
261 1895.13 -25.1421 0.0251336 2.5319
262 1894.79 -24.8086 0.0251559 2.53146
263 1894.55 -24.5614 0.025171 2.53113
264 1894.42 -24.4339 0.0251765 2.53095
265 1894.39 -24.4254 0.0251721 2.53091
266 1894.45 -24.4797 0.0251609 2.53099
267 1894.56 -24.6031 0.0251435 2.53115
268 1894.72 -24.7618 0.0251222 2.53135
269 1894.89 -24.9375 0.0250984 2.53159
270 1895.09 -25.1297 0.0250725 2.53184
271 1895.29 -25.3471 0.0250447 2.53212
272 1895.51 -25.5659 0.0250161 2.53241
273 1895.74 -25.8 0.0249869 2.53272
274 1895.97 -26.0185 0.0249586 2.53303
275 1896.21 -26.2554 0.0249305 2.53335
276 1896.44 -26.4892 0.024904 2.53366
277 1896.67 -26.7094 0.0248801 2.53396
278 1896.88 -26.9106 0.0248596 2.53424
279 1897.07 -27.1024 0.0248427 2.5345
280 1897.24 -27.2711 0.0248307 2.53472
281 1897.36 -27.3961 0.0248249 2.53488
282 1897.43 -27.4718 0.0248265 2.53498
283 1897.45 -27.4903 0.0248362 2.535
284 1897.38 -27.4292 0.0248559 2.53491
285 1897.21 -27.2702 0.0248869 2.53468
286 1896.93 -26.9873 0.024931 2.5343
287 1896.5 -26.5597 0.0249893 2.53374
288 1895.92 -25.9868 0.0250622 2.53296
289 1895.18 -25.2617 0.0251495 2.53197
290 1894.29 -24.3759 0.0252501 2.53078
291 1893.3 -23.3969 0.0253586 2.52946
292 1892.29 -22.3842 0.0254685 2.52812
293 1891.4 -21.4721 0.0255687 2.52692
294 1890.73 -20.8035 0.025648 2.52603
295 1890.4 -20.4608 0.0256991 2.52558
296 1890.4 -20.5072 0.0257186 2.52558
297 1890.67 -20.7885 0.0257152 2.52595
298 1891.09 -21.223 0.025697 2.52651
299 1891.54 -21.6681 0.0256746 2.52711
300 1891.92 -22.0505 0.0256547 2.52761
301 1892.19 -22.3112 0.0256419 2.52798
302 1892.35 -22.4684 0.0256358 2.52819
303 1892.41 -22.5189 0.0256363 2.52827
304 1892.4 -22.5075 0.0256409 2.52826
305 1892.34 -22.4502 0.0256485 2.52817
306 1892.22 -22.3302 0.0256593 2.52801
307 1892.04 -22.1566 0.025673 2.52778
308 1891.81 -21.9218 0.0256896 2.52747
309 1891.53 -21.6433 0.0257081 2.52709
310 1891.2 -21.2998 0.0257288 2.52665
311 1890.83 -20.9306 0.0257492 2.52616
312 1890.44 -20.5447 0.0257679 2.52564
313 1890.08 -20.1971 0.0257808 2.52515
314 1889.78 -19.8957 0.0257853 2.52476
315 1889.62 -19.7346 0.0257748 2.52455
316 1889.69 -19.7902 0.025743 2.52464
317 1890.04 -20.1414 0.0256846 2.52511
318 1890.7 -20.8162 0.025598 2.52599
319 1891.63 -21.7394 0.0254885 2.52723
320 1892.73 -22.8384 0.0253636 2.5287
321 1893.87 -23.9808 0.0252344 2.53022
322 1894.94 -25.0443 0.0251111 2.53165
323 1895.86 -25.9634 0.0250006 2.53288
324 1896.58 -26.6932 0.0249071 2.53385
325 1897.11 -27.2165 0.0248325 2.53455
326 1897.45 -27.555 0.0247758 2.535
327 1897.63 -27.7461 0.024735 2.53525
328 1897.69 -27.7975 0.0247089 2.53532
329 1897.64 -27.7412 0.0246951 2.53525
330 1897.51 -27.6117 0.0246914 2.53508
331 1897.32 -27.4067 0.0246969 2.53483
332 1897.09 -27.1742 0.0247089 2.53452
333 1896.83 -26.8997 0.0247272 2.53417
334 1896.55 -26.617 0.0247497 2.5338
335 1896.26 -26.3205 0.024776 2.53341
336 1895.97 -26.0325 0.0248045 2.53302
337 1895.69 -25.7589 0.0248342 2.53266
338 1895.45 -25.5163 0.0248639 2.53233
339 1895.23 -25.3073 0.024893 2.53204
340 1895.05 -25.1297 0.0249214 2.5318
341 1894.91 -24.9845 0.024949 2.53161
342 1894.78 -24.8594 0.0249767 2.53144
343 1894.66 -24.7297 0.0250061 2.53127
344 1894.51 -24.5778 0.0250386 2.53107
345 1894.32 -24.3929 0.0250753 2.53082
346 1894.07 -24.1325 0.0251184 2.53048
347 1893.75 -23.8313 0.0251662 2.53007
348 1893.39 -23.4827 0.0252184 2.52958
349 1893 -23.0867 0.0252739 2.52905
350 1892.6 -22.686 0.0253297 2.52852
351 1892.22 -22.2934 0.0253841 2.52801
352 1891.86 -21.9362 0.0254353 2.52754
353 1891.53 -21.6021 0.025484 2.5271
354 1891.19 -21.2672 0.025532 2.52664
355 1890.79 -20.8797 0.025583 2.52611
356 1890.25 -20.3634 0.0256428 2.52539
357 1889.48 -19.5996 0.0257192 2.52435
358 1888.34 -18.4767 0.02582 2.52284
359 1886.74 -16.8836 0.0259521 2.5207
360 1884.69 -14.8098 0.0261133 2.51795
361 1882.51 -12.6067 0.0262762 2.51505
362 1881 -11.0308 0.026381 2.51302
363 1881.05 -11.0595 0.0263541 2.51309
364 1882.95 -13.0113 0.0261732 2.51563
365 1885.96 -16.0877 0.0258987 2.51965
366 1889.01 -19.1738 0.0256173 2.52372
367 1891.4 -21.5717 0.0253845 2.52692
368 1892.95 -23.103 0.0252167 2.52899
369 1893.77 -23.9006 0.0251067 2.53009
370 1894.06 -24.1698 0.0250406 2.53047
371 1894 -24.0987 0.0250046 2.53039
372 1893.74 -23.8415 0.0249869 2.53004
373 1893.4 -23.4948 0.0249787 2.52959
374 1893.07 -23.1753 0.0249719 2.52916
375 1892.81 -22.9122 0.0249629 2.5288
376 1892.62 -22.736 0.0249494 2.52855
377 1892.51 -22.6156 0.0249325 2.5284
378 1892.46 -22.554 0.0249127 2.52833
379 1892.44 -22.5446 0.0248911 2.52831
380 1892.44 -22.534 0.0248708 2.52831
381 1892.44 -22.5347 0.024852 2.52831
382 1892.43 -22.5134 0.0248366 2.5283
383 1892.4 -22.4712 0.0248252 2.52825
384 1892.34 -22.4093 0.0248184 2.52817
385 1892.23 -22.298 0.0248179 2.52803
386 1892.06 -22.1264 0.0248249 2.5278
387 1891.81 -21.8798 0.0248408 2.52747
388 1891.46 -21.5306 0.0248673 2.527
389 1890.98 -21.0489 0.0249063 2.52636
390 1890.35 -20.4066 0.0249593 2.52552
391 1889.56 -19.6156 0.0250256 2.52447
392 1888.61 -18.6711 0.0251041 2.5232
393 1887.56 -17.6182 0.0251901 2.52179
394 1886.53 -16.587 0.0252727 2.52041
395 1885.7 -15.7425 0.0253375 2.5193
396 1885.28 -15.3143 0.0253666 2.51875
397 1885.42 -15.4601 0.0253486 2.51893
398 1886.09 -16.1373 0.0252864 2.51982
399 1887.1 -17.1654 0.0251943 2.52117
400 1888.22 -18.3044 0.025092 2.52267
401 1889.25 -19.3428 0.0249965 2.52405
402 1890.08 -20.1806 0.0249172 2.52516
403 1890.68 -20.7843 0.024858 2.52596
404 1891.05 -21.1428 0.0248199 2.52645
405 1891.21 -21.3016 0.0248007 2.52667
406 1891.21 -21.297 0.0247983 2.52667
407 1891.06 -21.1377 0.0248114 2.52647
408 1890.79 -20.8547 0.0248379 2.52611
409 1890.41 -20.4747 0.0248759 2.5256
410 1889.94 -19.9982 0.0249243 2.52497
411 1889.4 -19.4742 0.02498 2.52425
412 1888.83 -18.894 0.0250415 2.52348
413 1888.25 -18.3171 0.0251045 2.52271
414 1887.7 -17.7708 0.0251661 2.52198
415 1887.21 -17.2798 0.0252239 2.52133
416 1886.78 -16.8498 0.0252772 2.52075
417 1886.35 -16.4259 0.0253294 2.52018
418 1885.87 -15.9423 0.025385 2.51953
419 1885.27 -15.3451 0.0254476 2.51872
420 1884.54 -14.599 0.0255178 2.51776
421 1883.81 -13.8592 0.0255844 2.51678
422 1883.3 -13.3334 0.0256304 2.51609
423 1883.25 -13.2719 0.0256363 2.51603
424 1883.79 -13.8116 0.0255921 2.51676
425 1884.82 -14.8591 0.0255061 2.51813
426 1886.04 -16.0963 0.025403 2.51976
427 1887.12 -17.1968 0.0253092 2.5212
428 1887.79 -17.8682 0.0252472 2.5221
429 1887.91 -17.9944 0.0252278 2.52226
430 1887.44 -17.5265 0.0252541 2.52163
431 1886.49 -16.5569 0.0253182 2.52036
432 1885.34 -15.364 0.025398 2.51882
433 1884.38 -14.3791 0.0254604 2.51755
434 1884.02 -13.9998 0.0254743 2.51706
435 1884.38 -14.3865 0.0254278 2.51755
436 1885.29 -15.3322 0.0253363 2.51876
437 1886.39 -16.4518 0.0252285 2.52023
438 1887.4 -17.4596 0.0251274 2.52158
439 1888.18 -18.2335 0.0250439 2.52261
440 1888.72 -18.7595 0.02498 2.52333
441 1889.07 -19.1005 0.0249318 2.5238
442 1889.3 -19.333 0.0248945 2.52411
443 1889.46 -19.4986 0.0248647 2.52433
444 1889.59 -19.6241 0.0248404 2.5245
445 1889.7 -19.7368 0.0248197 2.52465
446 1889.79 -19.8316 0.0248027 2.52477
447 1889.88 -19.9201 0.0247889 2.52489
448 1889.95 -19.9851 0.024779 2.52498
449 1890 -20.0305 0.0247728 2.52505
450 1890.04 -20.0882 0.0247692 2.52511
451 1890.07 -20.1114 0.0247701 2.52514
452 1890.07 -20.1068 0.0247754 2.52514
453 1890.04 -20.077 0.0247854 2.5251
454 1889.96 -19.9954 0.0248016 2.52499
455 1889.81 -19.8665 0.0248247 2.5248
456 1889.56 -19.6253 0.0248581 2.52446
457 1889.17 -19.2422 0.0249041 2.52394
458 1888.59 -18.6606 0.0249659 2.52317
459 1887.82 -17.8818 0.0250432 2.52214
460 1886.88 -16.9421 0.0251323 2.52088
461 1885.9 -15.9421 0.0252237 2.51957
462 1885.1 -15.139 0.0252979 2.5185
463 1884.73 -14.7545 0.025336 2.51801
464 1884.96 -14.9872 0.0253236 2.51832
465 1885.76 -15.793 0.0252637 2.51938
466 1886.91 -16.9621 0.025173 2.52093
467 1888.18 -18.2299 0.0250723 2.52261
468 1889.35 -19.4058 0.0249776 2.52418
469 1890.34 -20.4047 0.0248967 2.5255
470 1891.13 -21.1777 0.0248332 2.52656
471 1891.76 -21.81 0.0247836 2.5274
472 1892.26 -22.3054 0.0247467 2.52806
473 1892.67 -22.7243 0.0247191 2.52861
474 1893.02 -23.0808 0.0246997 2.52908
475 1893.33 -23.3943 0.0246869 2.5295
476 1893.62 -23.6857 0.0246799 2.52989
477 1893.88 -23.9512 0.0246789 2.53023
478 1894.11 -24.1845 0.0246844 2.53054
479 1894.28 -24.3599 0.0246982 2.53077
480 1894.39 -24.4645 0.0247218 2.53092
481 1894.39 -24.4809 0.0247572 2.53092
482 1894.25 -24.3266 0.0248091 2.53072
483 1893.9 -23.9871 0.0248797 2.53025
484 1893.3 -23.3855 0.0249732 2.52945
485 1892.42 -22.5084 0.0250902 2.52829
486 1891.32 -21.3995 0.0252263 2.52681
487 1890.12 -20.1901 0.02537 2.52522
488 1889.06 -19.1151 0.0255027 2.52379
489 1888.34 -18.3956 0.0256063 2.52284
490 1888.06 -18.1424 0.0256725 2.52246
491 1888.1 -18.1982 0.0257115 2.52251
492 1888.18 -18.3052 0.0257427 2.52262
493 1888.09 -18.2218 0.025784 2.52249
494 1887.72 -17.8606 0.0258418 2.522
495 1887.16 -17.2948 0.0259098 2.52126
496 1886.62 -16.7601 0.0259704 2.52054
497 1886.34 -16.4691 0.026006 2.52016
498 1886.46 -16.5935 0.0260037 2.52033
499 1887 -17.1464 0.0259628 2.52104
500 1887.82 -17.9698 0.0258949 2.52214
501 1888.72 -18.8906 0.0258145 2.52335
502 1889.57 -19.738 0.0257345 2.52447
503 1890.28 -20.4549 0.0256605 2.52543
504 1890.88 -21.0365 0.0255933 2.52622
505 1891.4 -21.5561 0.0255284 2.52692
506 1891.92 -22.0649 0.0254621 2.52761
507 1892.47 -22.607 0.025392 2.52835
508 1893.05 -23.1935 0.0253177 2.52913
509 1893.66 -23.7832 0.0252421 2.52994
510 1894.26 -24.3869 0.0251664 2.53074
511 1894.82 -24.9606 0.0250936 2.5315
512 1895.35 -25.477 0.0250258 2.5322
513 1895.84 -25.9683 0.0249625 2.53285
514 1896.29 -26.4216 0.0249046 2.53345
515 1896.7 -26.8463 0.0248521 2.534
516 1897.08 -27.244 0.0248055 2.53451
517 1897.43 -27.5894 0.0247664 2.53497
518 1897.73 -27.902 0.0247349 2.53538
519 1897.97 -28.1412 0.0247136 2.5357
520 1898.14 -28.3026 0.024704 2.53592
521 1898.19 -28.377 0.0247082 2.53599
522 1898.09 -28.2725 0.0247318 2.53585
523 1897.75 -27.9329 0.0247799 2.5354
524 1897.07 -27.2859 0.0248592 2.5345
525 1895.92 -26.1396 0.0249814 2.53295
526 1894.13 -24.3675 0.0251556 2.53057
527 1891.65 -21.9159 0.0253839 2.52726
528 1888.69 -18.9046 0.0256517 2.5233
529 1885.89 -16.0446 0.025905 2.51955
530 1884.12 -14.2417 0.0260727 2.51719
531 1883.87 -14.0181 0.0261145 2.51685
532 1884.77 -14.9829 0.0260584 2.51807
533 1886.06 -16.2934 0.0259673 2.51979
534 1887.2 -17.4281 0.0258816 2.52131
535 1888.14 -18.3447 0.0258059 2.52257
536 1889.06 -19.2421 0.025727 2.52379
537 1890.11 -20.3006 0.0256337 2.52519
538 1891.28 -21.481 0.0255292 2.52676
539 1892.45 -22.6608 0.0254245 2.52832
540 1893.45 -23.6615 0.0253337 2.52966
541 1894.17 -24.39 0.0252657 2.53062
542 1894.55 -24.7769 0.0252263 2.53113
543 1894.57 -24.7954 0.0252174 2.53116
544 1894.25 -24.4773 0.0252373 2.53073
545 1893.62 -23.8613 0.0252828 2.52988
546 1892.74 -22.9801 0.0253492 2.52872
547 1891.76 -21.9953 0.0254241 2.5274
548 1890.85 -21.069 0.0254933 2.52619
549 1890.22 -20.4211 0.0255398 2.52534
550 1889.98 -20.1905 0.0255529 2.52502
551 1890.11 -20.3522 0.0255343 2.5252
552 1890.46 -20.7154 0.0254973 2.52566
553 1890.8 -21.0723 0.0254584 2.52612
554 1890.98 -21.2441 0.0254306 2.52636
555 1890.95 -21.2166 0.0254165 2.52632
556 1890.78 -21.0277 0.0254123 2.5261
557 1890.62 -20.8629 0.0254052 2.52587
558 1890.6 -20.8407 0.0253852 2.52585
559 1890.81 -21.0642 0.0253454 2.52614
560 1891.23 -21.4901 0.0252884 2.5267
561 1891.77 -22.0487 0.0252208 2.52741
562 1892.31 -22.6179 0.025152 2.52814
563 1892.79 -23.0927 0.0250895 2.52877
564 1893.16 -23.4764 0.0250349 2.52927
565 1893.44 -23.7494 0.024989 2.52965
566 1893.65 -23.9484 0.0249499 2.52993
567 1893.82 -24.1221 0.0249149 2.53016
568 1893.97 -24.279 0.0248833 2.53036
569 1894.1 -24.4226 0.0248546 2.53053
570 1894.22 -24.5486 0.0248291 2.53069
571 1894.33 -24.6552 0.0248069 2.53084
572 1894.42 -24.7462 0.024788 2.53096
573 1894.5 -24.8281 0.0247723 2.53106
574 1894.57 -24.9002 0.0247594 2.53115
575 1894.63 -24.9692 0.0247491 2.53124
576 1894.7 -25.0495 0.0247402 2.53133
577 1894.78 -25.1436 0.0247327 2.53144
578 1894.89 -25.2342 0.0247268 2.53158
579 1895.01 -25.3609 0.0247212 2.53174
580 1895.15 -25.4941 0.024717 2.53192
581 1895.29 -25.6497 0.0247139 2.53212
582 1895.45 -25.7972 0.0247136 2.53233
583 1895.59 -25.9543 0.0247159 2.53252
584 1895.72 -26.0834 0.0247225 2.53269
585 1895.82 -26.1858 0.024734 2.53283
586 1895.89 -26.2542 0.0247508 2.53292
587 1895.92 -26.2777 0.0247737 2.53296
588 1895.9 -26.2634 0.0248024 2.53294
589 1895.85 -26.205 0.0248372 2.53286
590 1895.74 -26.1031 0.0248778 2.53272
591 1895.6 -25.9496 0.0249243 2.53253
592 1895.42 -25.7752 0.0249752 2.53229
593 1895.21 -25.566 0.0250307 2.53201
594 1894.96 -25.3175 0.0250905 2.53167
595 1894.67 -25.0312 0.0251546 2.53129
596 1894.33 -24.7005 0.0252232 2.53083
597 1893.92 -24.296 0.025298 2.53028
598 1893.39 -23.7759 0.0253811 2.52958
599 1892.72 -23.108 0.0254745 2.52868
600 1891.89 -22.2734 0.0255783 2.52758
601 1890.97 -21.3439 0.0256864 2.52634
